MAG	body_region	Microenvironments	taxonomy_status
T2109199021_metabat2_bins_bin.2	Facial skin	sebaceous	not_annotated
T2109199028_concoct_bins_bin.27	Trunk skin	dry	hq_annotation
T2109199028_concoct_bins_bin.18	Trunk skin	dry	final_reannotation
T2109199028_concoct_bins_bin.9	Trunk skin	dry	final_reannotation
T2109199028_concoct_bins_bin.15	Trunk skin	dry	not_annotated
T2109199028_maxbin2_bins_bin.9	Trunk skin	dry	final_reannotation
T2109199028_maxbin2_bins_bin.6	Trunk skin	dry	hq_annotation
T2109199028_maxbin2_bins_bin.10	Trunk skin	dry	final_reannotation
T2109199028_maxbin2_bins_bin.15	Trunk skin	dry	not_annotated
T2109199028_maxbin2_bins_bin.16	Trunk skin	dry	not_annotated
T2109199028_metabat2_bins_bin.12	Trunk skin	dry	final_reannotation
T2109199028_metabat2_bins_bin.8	Trunk skin	dry	final_reannotation
T2109199028_metabat2_bins_bin.13	Trunk skin	dry	hq_annotation
T2109199028_metabat2_bins_bin.18	Trunk skin	dry	not_annotated
T2109199028_metabat2_bins_bin.20	Trunk skin	dry	not_annotated
T2109199028_metabat2_bins_bin.2	Trunk skin	dry	not_annotated
T2109199028_metabat2_bins_bin.17	Trunk skin	dry	not_annotated
T2109199028_metabat2_bins_bin.16	Trunk skin	dry	not_annotated
T2109199028_metabat2_bins_bin.5	Trunk skin	dry	not_annotated
T2109199028_metabat2_bins_bin.21	Trunk skin	dry	not_annotated
T2109199028_metabat2_bins_bin.7	Trunk skin	dry	not_annotated
T2109199031_concoct_bins_bin.16	Upper limb & hand skin	dry	final_reannotation
T2109199031_maxbin2_bins_bin.9	Upper limb & hand skin	dry	hq_annotation
T2109199031_maxbin2_bins_bin.6	Upper limb & hand skin	dry	not_annotated
T2109199031_metabat2_bins_bin.2	Upper limb & hand skin	dry	not_annotated
T2109199031_metabat2_bins_bin.9	Upper limb & hand skin	dry	not_annotated
T2109199031_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109199032_concoct_bins_bin.27	Trunk skin	dry	final_reannotation
T2109199032_concoct_bins_bin.17	Trunk skin	dry	hq_annotation
T2109199032_maxbin2_bins_bin.4	Trunk skin	dry	hq_annotation
T2109199032_maxbin2_bins_bin.1	Trunk skin	dry	not_annotated
T2109199032_metabat2_bins_bin.9	Trunk skin	dry	final_reannotation
T2109199032_metabat2_bins_bin.4	Trunk skin	dry	final_reannotation
T2109199032_metabat2_bins_bin.7	Trunk skin	dry	not_annotated
T2109199032_metabat2_bins_bin.18	Trunk skin	dry	not_annotated
T2109199032_metabat2_bins_bin.3	Trunk skin	dry	not_annotated
T2109199032_metabat2_bins_bin.17	Trunk skin	dry	not_annotated
T2109199032_metabat2_bins_bin.5	Trunk skin	dry	not_annotated
T2109199032_metabat2_bins_bin.8	Trunk skin	dry	not_annotated
T2109199032_metabat2_bins_bin.10	Trunk skin	dry	not_annotated
T2109199037_concoct_bins_bin.6	Facial skin	sebaceous	hq_annotation
T2109199037_concoct_bins_bin.31	Facial skin	sebaceous	final_reannotation
T2109199037_concoct_bins_bin.18	Facial skin	sebaceous	hq_annotation
T2109199037_concoct_bins_bin.33	Facial skin	sebaceous	final_reannotation
T2109199037_concoct_bins_bin.2	Facial skin	sebaceous	final_reannotation
T2109199037_concoct_bins_bin.14	Facial skin	sebaceous	hq_annotation
T2109199037_concoct_bins_bin.27	Facial skin	sebaceous	final_reannotation
T2109199037_maxbin2_bins_bin.8	Facial skin	sebaceous	final_reannotation
T2109199037_maxbin2_bins_bin.10	Facial skin	sebaceous	final_reannotation
T2109199037_maxbin2_bins_bin.12	Facial skin	sebaceous	hq_annotation
T2109199037_maxbin2_bins_bin.11	Facial skin	sebaceous	not_annotated
T2109199037_metabat2_bins_bin.12	Facial skin	sebaceous	hq_annotation
T2109199037_metabat2_bins_bin.3	Facial skin	sebaceous	not_annotated
T2109199037_metabat2_bins_bin.2	Facial skin	sebaceous	not_annotated
T2109199037_metabat2_bins_bin.17	Facial skin	sebaceous	not_annotated
T2109199037_metabat2_bins_bin.8	Facial skin	sebaceous	not_annotated
T2109199037_metabat2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2109199047_concoct_bins_bin.5	Upper limb & hand skin	dry	final_reannotation
T2109199047_concoct_bins_bin.27	Upper limb & hand skin	dry	final_reannotation
T2109199047_concoct_bins_bin.2	Upper limb & hand skin	dry	hq_annotation
T2109199047_concoct_bins_bin.28	Upper limb & hand skin	dry	hq_annotation
T2109199047_concoct_bins_bin.13	Upper limb & hand skin	dry	hq_annotation
T2109199047_concoct_bins_bin.29	Upper limb & hand skin	dry	not_annotated
T2109199047_concoct_bins_bin.9	Upper limb & hand skin	dry	not_annotated
T2109199047_concoct_bins_bin.1	Upper limb & hand skin	dry	not_annotated
T2109199047_maxbin2_bins_bin.15	Upper limb & hand skin	dry	hq_annotation
T2109199047_maxbin2_bins_bin.3	Upper limb & hand skin	dry	not_annotated
T2109199047_maxbin2_bins_bin.13	Upper limb & hand skin	dry	not_annotated
T2109199047_metabat2_bins_bin.6	Upper limb & hand skin	dry	not_annotated
T2109199047_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109199047_metabat2_bins_bin.20	Upper limb & hand skin	dry	not_annotated
T2109199047_metabat2_bins_bin.18	Upper limb & hand skin	dry	not_annotated
T2109199047_metabat2_bins_bin.17	Upper limb & hand skin	dry	not_annotated
T2109199047_metabat2_bins_bin.23	Upper limb & hand skin	dry	not_annotated
T2109199049_concoct_bins_bin.9	Facial skin	sebaceous	hq_annotation
T2109199049_metabat2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109199049_metabat2_bins_bin.7	Facial skin	sebaceous	not_annotated
T2109199054_concoct_bins_bin.6	Facial skin	sebaceous	hq_annotation
T2109199054_concoct_bins_bin.12	Facial skin	sebaceous	not_annotated
T2109199054_concoct_bins_bin.3	Facial skin	sebaceous	not_annotated
T2109199054_maxbin2_bins_bin.11	Facial skin	sebaceous	not_annotated
T2109199054_maxbin2_bins_bin.8	Facial skin	sebaceous	not_annotated
T2109199054_maxbin2_bins_bin.10	Facial skin	sebaceous	not_annotated
T2109199054_metabat2_bins_bin.2	Facial skin	sebaceous	not_annotated
T2109199054_metabat2_bins_bin.8	Facial skin	sebaceous	not_annotated
T2109199054_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2109199054_metabat2_bins_bin.15	Facial skin	sebaceous	not_annotated
T2109199054_metabat2_bins_bin.3	Facial skin	sebaceous	not_annotated
T2109199057_concoct_bins_bin.40	Facial skin	sebaceous	hq_annotation
T2109199057_metabat2_bins_bin.8	Facial skin	sebaceous	not_annotated
T2109199057_metabat2_bins_bin.9	Facial skin	sebaceous	not_annotated
T2109199057_metabat2_bins_bin.16	Facial skin	sebaceous	not_annotated
T2109199061_concoct_bins_bin.28	Facial skin	sebaceous	hq_annotation
T2109199061_concoct_bins_bin.15	Facial skin	sebaceous	final_reannotation
T2109199061_concoct_bins_bin.8	Facial skin	sebaceous	hq_annotation
T2109199061_maxbin2_bins_bin.0	Facial skin	sebaceous	hq_annotation
T2109199061_maxbin2_bins_bin.11	Facial skin	sebaceous	not_annotated
T2109199061_maxbin2_bins_bin.10	Facial skin	sebaceous	hq_annotation
T2109199061_maxbin2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109199061_maxbin2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2109199061_metabat2_bins_bin.10	Facial skin	sebaceous	not_annotated
T2109199061_metabat2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2109199061_metabat2_bins_bin.17	Facial skin	sebaceous	not_annotated
T2109199061_metabat2_bins_bin.9	Facial skin	sebaceous	not_annotated
T2109199061_metabat2_bins_bin.3	Facial skin	sebaceous	not_annotated
T2109199061_metabat2_bins_bin.7	Facial skin	sebaceous	not_annotated
T2109199061_metabat2_bins_bin.4	Facial skin	sebaceous	not_annotated
T2109199063_concoct_bins_bin.20	Upper limb & hand skin	dry	hq_annotation
T2109199063_concoct_bins_bin.31	Upper limb & hand skin	dry	not_annotated
T2109199063_concoct_bins_bin.18	Upper limb & hand skin	dry	not_annotated
T2109199063_metabat2_bins_bin.1	Upper limb & hand skin	dry	not_annotated
T2109199068_concoct_bins_bin.3	Trunk skin	dry	not_annotated
T2109199068_concoct_bins_bin.2	Trunk skin	dry	hq_annotation
T2109199068_concoct_bins_bin.30	Trunk skin	dry	not_annotated
T2109199068_maxbin2_bins_bin.16	Trunk skin	dry	not_annotated
T2109199068_maxbin2_bins_bin.18	Trunk skin	dry	not_annotated
T2109199068_metabat2_bins_bin.19	Trunk skin	dry	not_annotated
T2109199068_metabat2_bins_bin.6	Trunk skin	dry	not_annotated
T2109199068_metabat2_bins_bin.20	Trunk skin	dry	not_annotated
T2109199068_metabat2_bins_bin.8	Trunk skin	dry	not_annotated
T2109199068_metabat2_bins_bin.9	Trunk skin	dry	not_annotated
T2109199068_metabat2_bins_bin.22	Trunk skin	dry	not_annotated
T2109199068_metabat2_bins_bin.3	Trunk skin	dry	not_annotated
T2109199093_concoct_bins_bin.0	Facial skin	sebaceous	final_reannotation
T2109199093_concoct_bins_bin.22	Facial skin	sebaceous	hq_annotation
T2109199093_concoct_bins_bin.9	Facial skin	sebaceous	not_annotated
T2109199093_maxbin2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109199093_maxbin2_bins_bin.9	Facial skin	sebaceous	not_annotated
T2109199093_maxbin2_bins_bin.8	Facial skin	sebaceous	not_annotated
T2109199093_metabat2_bins_bin.7	Facial skin	sebaceous	not_annotated
T2109199093_metabat2_bins_bin.11	Facial skin	sebaceous	not_annotated
T2109199093_metabat2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109199107_concoct_bins_bin.6	Upper limb & hand skin	dry	final_reannotation
T2109199107_maxbin2_bins_bin.9	Upper limb & hand skin	dry	final_reannotation
T2109199107_metabat2_bins_bin.8	Upper limb & hand skin	dry	not_annotated
T2109199108_concoct_bins_bin.10	Trunk skin	dry	not_annotated
T2109199108_concoct_bins_bin.18	Trunk skin	dry	not_annotated
T2109199108_concoct_bins_bin.4	Trunk skin	dry	not_annotated
T2109199108_maxbin2_bins_bin.8	Trunk skin	dry	not_annotated
T2109199108_metabat2_bins_bin.5	Trunk skin	dry	not_annotated
T2109199108_metabat2_bins_bin.4	Trunk skin	dry	not_annotated
T2109199108_metabat2_bins_bin.6	Trunk skin	dry	not_annotated
T2109199116_metabat2_bins_bin.2	Trunk skin	dry	not_annotated
T2109199116_metabat2_bins_bin.7	Trunk skin	dry	not_annotated
T2109199117_concoct_bins_bin.0	Facial skin	sebaceous	hq_annotation
T2109199117_concoct_bins_bin.7	Facial skin	sebaceous	hq_annotation
T2109199117_maxbin2_bins_bin.8	Facial skin	sebaceous	hq_annotation
T2109199117_maxbin2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2109199117_metabat2_bins_bin.16	Facial skin	sebaceous	not_annotated
T2109199117_metabat2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2109199127_metabat2_bins_bin.4	Upper limb & hand skin	dry	not_annotated
T2109199127_metabat2_bins_bin.1	Upper limb & hand skin	dry	not_annotated
T2109199128_concoct_bins_bin.15	Trunk skin	dry	hq_annotation
T2109199128_metabat2_bins_bin.1	Trunk skin	dry	not_annotated
T2109199128_metabat2_bins_bin.4	Trunk skin	dry	not_annotated
T2109199128_metabat2_bins_bin.2	Trunk skin	dry	not_annotated
T2109199132_concoct_bins_bin.11	Trunk skin	dry	hq_annotation
T2109199132_maxbin2_bins_bin.5	Trunk skin	dry	not_annotated
T2109199132_metabat2_bins_bin.18	Trunk skin	dry	not_annotated
T2109199132_metabat2_bins_bin.14	Trunk skin	dry	not_annotated
T2109199135_concoct_bins_bin.18	Upper limb & hand skin	dry	hq_annotation
T2109199135_concoct_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109199135_concoct_bins_bin.0	Upper limb & hand skin	dry	not_annotated
T2109199135_maxbin2_bins_bin.8	Upper limb & hand skin	dry	not_annotated
T2109199135_metabat2_bins_bin.11	Upper limb & hand skin	dry	not_annotated
T2109199136_concoct_bins_bin.0	Trunk skin	dry	hq_annotation
T2109199136_concoct_bins_bin.43	Trunk skin	dry	hq_annotation
T2109199136_concoct_bins_bin.38	Trunk skin	dry	not_annotated
T2109199136_maxbin2_bins_bin.14	Trunk skin	dry	not_annotated
T2109199136_maxbin2_bins_bin.15	Trunk skin	dry	not_annotated
T2109199136_maxbin2_bins_bin.12	Trunk skin	dry	not_annotated
T2109199136_metabat2_bins_bin.2	Trunk skin	dry	not_annotated
T2109199136_metabat2_bins_bin.12	Trunk skin	dry	not_annotated
T2109199136_metabat2_bins_bin.3	Trunk skin	dry	not_annotated
T2109199137_concoct_bins_bin.16	Facial skin	sebaceous	hq_annotation
T2109199137_metabat2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109199137_metabat2_bins_bin.3	Facial skin	sebaceous	not_annotated
T2109199137_metabat2_bins_bin.7	Facial skin	sebaceous	hq_annotation
T2109199139_concoct_bins_bin.29	Upper limb & hand skin	dry	final_reannotation
T2109199139_concoct_bins_bin.11	Upper limb & hand skin	dry	final_reannotation
T2109199139_concoct_bins_bin.13	Upper limb & hand skin	dry	hq_annotation
T2109199139_concoct_bins_bin.1	Upper limb & hand skin	dry	not_annotated
T2109199139_concoct_bins_bin.30	Upper limb & hand skin	dry	not_annotated
T2109199139_metabat2_bins_bin.5	Upper limb & hand skin	dry	hq_annotation
T2109199139_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109199139_metabat2_bins_bin.13	Upper limb & hand skin	dry	not_annotated
T2109199139_metabat2_bins_bin.10	Upper limb & hand skin	dry	not_annotated
T2109199139_metabat2_bins_bin.12	Upper limb & hand skin	dry	not_annotated
T2109199141_concoct_bins_bin.28	Facial skin	sebaceous	hq_annotation
T2109199141_maxbin2_bins_bin.6	Facial skin	sebaceous	hq_annotation
T2109199141_metabat2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109199141_metabat2_bins_bin.1	Facial skin	sebaceous	not_annotated
T2109199144_concoct_bins_bin.10	Trunk skin	dry	hq_annotation
T2109199144_concoct_bins_bin.16	Trunk skin	dry	hq_annotation
T2109199144_concoct_bins_bin.9	Trunk skin	dry	not_annotated
T2109199144_concoct_bins_bin.21	Trunk skin	dry	not_annotated
T2109199144_maxbin2_bins_bin.9	Trunk skin	dry	not_annotated
T2109199144_maxbin2_bins_bin.10	Trunk skin	dry	not_annotated
T2109199144_metabat2_bins_bin.5	Trunk skin	dry	not_annotated
T2109199144_metabat2_bins_bin.11	Trunk skin	dry	not_annotated
T2109199144_metabat2_bins_bin.12	Trunk skin	dry	not_annotated
T2109199148_concoct_bins_bin.30	Trunk skin	dry	hq_annotation
T2109199148_metabat2_bins_bin.5	Trunk skin	dry	not_annotated
T2109199148_metabat2_bins_bin.2	Trunk skin	dry	not_annotated
T2109199149_concoct_bins_bin.21	Facial skin	sebaceous	hq_annotation
T2109199149_concoct_bins_bin.19	Facial skin	sebaceous	not_annotated
T2109199149_maxbin2_bins_bin.4	Facial skin	sebaceous	not_annotated
T2109199150_concoct_bins_bin.28	Facial skin	sebaceous	hq_annotation
T2109199150_concoct_bins_bin.15	Facial skin	sebaceous	not_annotated
T2109199150_concoct_bins_bin.22	Facial skin	sebaceous	hq_annotation
T2109199150_metabat2_bins_bin.2	Facial skin	sebaceous	final_reannotation
T2109199150_metabat2_bins_bin.23	Facial skin	sebaceous	not_annotated
T2109199152_concoct_bins_bin.7	Trunk skin	dry	final_reannotation
T2109199152_concoct_bins_bin.5	Trunk skin	dry	final_reannotation
T2109199152_maxbin2_bins_bin.9	Trunk skin	dry	not_annotated
T2109199152_metabat2_bins_bin.8	Trunk skin	dry	not_annotated
T2109199152_metabat2_bins_bin.13	Trunk skin	dry	not_annotated
T2109199153_concoct_bins_bin.30	Facial skin	sebaceous	final_reannotation
T2109199153_concoct_bins_bin.7	Facial skin	sebaceous	hq_annotation
T2109199153_concoct_bins_bin.21	Facial skin	sebaceous	hq_annotation
T2109199153_maxbin2_bins_bin.7	Facial skin	sebaceous	hq_annotation
T2109199153_metabat2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2109199153_metabat2_bins_bin.10	Facial skin	sebaceous	not_annotated
T2109199153_metabat2_bins_bin.4	Facial skin	sebaceous	not_annotated
T2109199153_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2109199154_concoct_bins_bin.7	Facial skin	sebaceous	not_annotated
T2109199154_concoct_bins_bin.24	Facial skin	sebaceous	hq_annotation
T2109199154_concoct_bins_bin.32	Facial skin	sebaceous	hq_annotation
T2109199154_concoct_bins_bin.0	Facial skin	sebaceous	not_annotated
T2109199154_maxbin2_bins_bin.12	Facial skin	sebaceous	not_annotated
T2109199154_metabat2_bins_bin.7	Facial skin	sebaceous	not_annotated
T2109199154_metabat2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2109199154_metabat2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109199154_metabat2_bins_bin.3	Facial skin	sebaceous	not_annotated
T2109199154_metabat2_bins_bin.11	Facial skin	sebaceous	not_annotated
T2109199156_metabat2_bins_bin.6	Trunk skin	dry	not_annotated
T2109199158_concoct_bins_bin.27	Facial skin	sebaceous	hq_annotation
T2109199158_concoct_bins_bin.17	Facial skin	sebaceous	hq_annotation
T2109199158_concoct_bins_bin.33	Facial skin	sebaceous	hq_annotation
T2109199158_maxbin2_bins_bin.7	Facial skin	sebaceous	hq_annotation
T2109199158_maxbin2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109199158_maxbin2_bins_bin.0	Facial skin	sebaceous	not_annotated
T2109199158_metabat2_bins_bin.8	Facial skin	sebaceous	hq_annotation
T2109199158_metabat2_bins_bin.11	Facial skin	sebaceous	not_annotated
T2109199158_metabat2_bins_bin.2	Facial skin	sebaceous	not_annotated
T2109199158_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2109199158_metabat2_bins_bin.1	Facial skin	sebaceous	not_annotated
T2109199161_concoct_bins_bin.8	Facial skin	sebaceous	hq_annotation
T2109199161_maxbin2_bins_bin.2	Facial skin	sebaceous	hq_annotation
T2109199161_metabat2_bins_bin.2	Facial skin	sebaceous	hq_annotation
T2109199161_metabat2_bins_bin.3	Facial skin	sebaceous	not_annotated
T2109199162_concoct_bins_bin.21	Facial skin	sebaceous	hq_annotation
T2109199162_concoct_bins_bin.1	Facial skin	sebaceous	final_reannotation
T2109199162_concoct_bins_bin.12	Facial skin	sebaceous	final_reannotation
T2109199162_concoct_bins_bin.18	Facial skin	sebaceous	final_reannotation
T2109199162_metabat2_bins_bin.10	Facial skin	sebaceous	not_annotated
T2109199162_metabat2_bins_bin.1	Facial skin	sebaceous	not_annotated
T2109199162_metabat2_bins_bin.2	Facial skin	sebaceous	not_annotated
T2109199162_metabat2_bins_bin.7	Facial skin	sebaceous	not_annotated
T2109199162_metabat2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2109199162_metabat2_bins_bin.14	Facial skin	sebaceous	not_annotated
T2109199163_concoct_bins_bin.14	Upper limb & hand skin	dry	final_reannotation
T2109199163_concoct_bins_bin.22	Upper limb & hand skin	dry	hq_annotation
T2109199163_concoct_bins_bin.56	Upper limb & hand skin	dry	hq_annotation
T2109199163_concoct_bins_bin.30	Upper limb & hand skin	dry	not_annotated
T2109199163_concoct_bins_bin.12	Upper limb & hand skin	dry	not_annotated
T2109199163_maxbin2_bins_bin.22	Upper limb & hand skin	dry	hq_annotation
T2109199163_maxbin2_bins_bin.21	Upper limb & hand skin	dry	not_annotated
T2109199163_maxbin2_bins_bin.12	Upper limb & hand skin	dry	not_annotated
T2109199163_maxbin2_bins_bin.14	Upper limb & hand skin	dry	not_annotated
T2109199163_maxbin2_bins_bin.18	Upper limb & hand skin	dry	not_annotated
T2109199163_metabat2_bins_bin.6	Upper limb & hand skin	dry	not_annotated
T2109199163_metabat2_bins_bin.19	Upper limb & hand skin	dry	not_annotated
T2109199163_metabat2_bins_bin.9	Upper limb & hand skin	dry	not_annotated
T2109199163_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2109199163_metabat2_bins_bin.17	Upper limb & hand skin	dry	not_annotated
T2109199163_metabat2_bins_bin.25	Upper limb & hand skin	dry	not_annotated
T2109199163_metabat2_bins_bin.3	Upper limb & hand skin	dry	not_annotated
T2109199163_metabat2_bins_bin.11	Upper limb & hand skin	dry	not_annotated
T2109199164_concoct_bins_bin.38	Trunk skin	dry	hq_annotation
T2109199164_concoct_bins_bin.31	Trunk skin	dry	final_reannotation
T2109199164_concoct_bins_bin.27	Trunk skin	dry	hq_annotation
T2109199164_concoct_bins_bin.15	Trunk skin	dry	hq_annotation
